ID,person1ID,person2ID,startYearType,startYear,endYearType,endYear
100137084,10007879,10010811,AF/IN,1620,BF/IN,1688
100137102,10007880,10010892,AF/IN,1556,BF/IN,1595
100137109,10007880,10011556,AF/IN,1565,BF/IN,1592
100137110,10007880,10011571,AF/IN,1566,BF/IN,1595
100137131,10007881,10009921,AF/IN,1616,BF/IN,1628
100137138,10007881,10010895,AF/IN,1639,BF/IN,1682
100120005,10006346,10013203,AF/IN,1535,BF/IN,1580
100120010,10006347,10008713,AF/IN,1618,BF/IN,1660
100120018,10006348,10011687,AF/IN,1540,BF/IN,1580
100120031,10006350,10010251,AF/IN,1700,BF/IN,1735
100120047,10006353,10013086,AF/IN,1672,BF/IN,1691
100120049,10006354,10006462,AF/IN,1683,BF/IN,1759
100120070,10006357,10006363,AF/IN,1557,BF/IN,1609
100120074,10006357,10011681,AF/IN,1566,BF/IN,1609
100120075,10006357,10012219,AF/IN,1557,BF/IN,1609
100120095,10006360,10007337,AF/IN,1558,BF/IN,1611
100120096,10006360,10007710,AF/IN,1558,BF/IN,1578
100120109,10006360,10011686,AF/IN,1558,BF/IN,1618
100120114,10006361,10009358,AF/IN,1480,BF/IN,1547
100120135,10006364,10007881,AF/IN,1641,BF/IN,1682
100120137,10006364,10008309,AF/IN,1641,BF/IN,1674
100120140,10006364,10009828,AF/IN,1688,BF/IN,1724
100120159,10006366,10011667,AF/IN,1575,BF/IN,1615
100120163,10006366,10013080,AF/IN,1569,BF/IN,1610
100120179,10006367,10011584,AF/IN,1635,BF/IN,1699
100120191,10006368,10010932,AF/IN,1647,BF/IN,1674
100120193,10006368,10011441,AF/IN,1647,BF/IN,1674
100120205,10006369,10011780,AF/IN,1522,BF/IN,1579
100120207,10006370,10006621,AF/IN,1525,BF/IN,1571
100120223,10006370,10009819,AF/IN,1525,BF/IN,1556
100120226,10006370,10010197,AF/IN,1528,BF/IN,1589
100120244,10006370,10013074,AF/IN,1525,BF/IN,1589
100120250,10006372,10008498,AF/IN,1648,BF/IN,1673
100120263,10006375,10006380,AF/IN,1441,BF/IN,1516
100120270,10006377,10006700,AF/IN,1650,BF/IN,1648
100120277,10006377,10011671,AF/IN,1630,BF/IN,1648
100120291,10006379,10007919,AF/IN,1683,BF/IN,1729
100120304,10006381,10008005,AF/IN,1617,BF/IN,1646
100120309,10006383,10006894,AF/IN,1461,BF/IN,1514
100120326,10006384,10009263,AF/IN,1487,BF/IN,1589
100120330,10006384,10012711,AF/IN,1515,BF/IN,1582
100120335,10006386,10006855,AF/IN,1630,BF/IN,1649
100120339,10006387,10006394,AF/IN,1696,BF/IN,1744
100120356,10006388,10012749,AF/IN,1583,BF/IN,1615
100120367,10006391,10010544,AF/IN,1669,BF/IN,1700
100120374,10006392,10011052,AF/IN,1611,BF/IN,1666
100120394,10006394,10006933,AF/IN,1696,BF/IN,1734
100120395,10006394,10007618,AF/IN,1696,BF/IN,1713
100120400,10006394,10009329,AF/IN,1696,BF/IN,1774
100120420,10006396,10006656,AF/IN,1690,BF/IN,1757
100120421,10006396,10006657,AF/IN,1696,BF/IN,1757
100120440,10006399,10011597,AF/IN,1475,BF/IN,1539
100120443,10006400,10006471,AF/IN,1623,BF/IN,1684
100120456,10006401,10006452,AF/IN,1637,BF/IN,1701
100120460,10006401,10007126,AF/IN,1656,BF/IN,1692
100120465,10006401,10008357,AF/IN,1656,BF/IN,1698
100120483,10006402,10009313,AF/IN,1604,BF/IN,1652
100120486,10006402,10011885,AF/IN,1602,BF/IN,1666
100120504,10006405,10011035,AF/IN,1639,BF/IN,1690
100120509,10006406,10006409,AF/IN,1465,BF/IN,1537
100120525,10006409,10007091,AF/IN,1536,BF/IN,1537
100120530,10006409,10010917,AF/IN,1500,BF/IN,1537
100120537,10006409,10012122,AF/IN,1516,BF/IN,1537
100120551,10006411,10010282,AF/IN,1689,BF/IN,1740
100120559,10006412,10006657,AF/IN,1696,BF/IN,1746
100120569,10006412,10008429,AF/IN,1694,BF/IN,1724
100120573,10006412,10008825,AF/IN,1699,BF/IN,1746
100120590,10006412,10011445,AF/IN,1696,BF/IN,1746
100120595,10006412,10011763,AF/IN,1694,BF/IN,1741
100120599,10006412,10011974,AF/IN,1694,BF/IN,1722
100120616,10006414,10011666,AF/IN,1665,BF/IN,1674
100120627,10006417,10007393,AF/IN,1698,BF/IN,1747
100120634,10006418,10006424,AF/IN,1597,BF/IN,1643
100120654,10006418,10012251,AF/IN,1613,BF/IN,1643
100120655,10006418,10012526,AF/IN,1591,BF/IN,1643
100120659,10006418,10012973,AF/IN,1595,BF/IN,1643
100120661,10006418,10013021,AF/IN,1591,BF/IN,1643
100120662,10006418,10013022,AF/IN,1606,BF/IN,1643
100120663,10006418,10013292,AF/IN,1630,BF/IN,1643
100120664,10006419,10006424,AF/IN,1613,BF/IN,1670
100120675,10006420,10008165,AF/IN,1695,BF/IN,1739
100120715,10006422,10008544,AF/IN,1674,BF/IN,1726
100120716,10006422,10008812,AF/IN,1674,BF/IN,1727
100120725,10006422,10013084,AF/IN,1674,BF/IN,1695
100120732,10006423,10007541,AF/IN,1632,BF/IN,1681
100120746,10006423,10009777,AF/IN,1620,BF/IN,1660
100120759,10006424,10009988,AF/IN,1667,BF/IN,1670
100120764,10006425,10007040,AF/IN,1514,BF/IN,1555
100120781,10006427,10010872,AF/IN,1584,BF/IN,1632
100120785,10006427,10011681,AF/IN,1566,BF/IN,1625
100120790,10006429,10012362,AF/IN,1622,BF/IN,1685
100120794,10006431,10006796,AF/IN,1529,BF/IN,1576
100120811,10006431,10010550,AF/IN,1529,BF/IN,1606
100120822,10006431,10012841,AF/IN,1529,BF/IN,1579
100120830,10006432,10006848,AF/IN,1660,BF/IN,1711
100120842,10006433,10006462,AF/IN,1693,BF/IN,1758
100120850,10006433,10009863,AF/IN,1693,BF/IN,1747
100120855,10006433,10011874,AF/IN,1693,BF/IN,1758
100120874,10006434,10009835,AF/IN,1561,BF/IN,1607
100120875,10006434,10009920,AF/IN,1561,BF/IN,1616
100120886,10006434,10011534,AF/IN,1579,BF/IN,1629
100120898,10006434,10013232,AF/IN,1566,BF/IN,1630
100120911,10006437,10012098,AF/IN,1692,BF/IN,1713
100120914,10006438,10006583,AF/IN,1596,BF/IN,1678
100120920,10006438,10007508,AF/IN,1642,BF/IN,1687
100120935,10006438,10011107,AF/IN,1618,BF/IN,1665
100120941,10006438,10011681,AF/IN,1596,BF/IN,1625
100120959,10006439,10012339,AF/IN,1684,BF/IN,1696
100120963,10006439,10012503,AF/IN,1651,BF/IN,1696
100120980,10006442,10006446,AF/IN,1661,BF/IN,1671
100120985,10006442,10007084,AF/IN,1637,BF/IN,1671
100120989,10006442,10007955,AF/IN,1637,BF/IN,1671
100121006,10006442,10011369,AF/IN,1641,BF/IN,1671
100121012,10006442,10011689,AF/IN,1637,BF/IN,1660
100121021,10006442,10012748,AF/IN,1648,BF/IN,1671
100121026,10006442,10013300,AF/IN,1637,BF/IN,1671
100121047,10006444,10008364,AF/IN,1608,BF/IN,1659
100121051,10006444,10008517,AF/IN,1625,BF/IN,1659
100121052,10006444,10008519,AF/IN,1607,BF/IN,1659
100121073,10006444,10010543,AF/IN,1612,BF/IN,1659
100121076,10006444,10010805,AF/IN,1607,BF/IN,1659
100121091,10006444,10011783,AF/IN,1630,BF/IN,1659
100121092,10006444,10011817,AF/IN,1607,BF/IN,1655
100121112,10006444,10013291,AF/IN,1621,BF/IN,1652
100121117,10006445,10006450,AF/IN,1609,BF/IN,1631
100121126,10006445,10006731,AF/IN,1617,BF/IN,1674
100121138,10006445,10007327,AF/IN,1624,BF/IN,1674
100121140,10006445,10007541,AF/IN,1632,BF/IN,1674
100121156,10006445,10008026,AF/IN,1619,BF/IN,1674
100121168,10006445,10008427,AF/IN,1657,BF/IN,1674
100121177,10006445,10008721,AF/IN,1620,BF/IN,1674
100121182,10006445,10008787,AF/IN,1609,BF/IN,1674
100121194,10006445,10009265,AF/IN,1675,BF/IN,1674
100121203,10006445,10009559,AF/IN,1609,BF/IN,1659
100121221,10006445,10010543,AF/IN,1612,BF/IN,1674
100121222,10006445,10010553,AF/IN,1609,BF/IN,1641
100121242,10006445,10011326,AF/IN,1609,BF/IN,1674
100121244,10006445,10011399,AF/IN,1609,BF/IN,1666
100121247,10006445,10011532,AF/IN,1609,BF/IN,1651
100121256,10006445,10011690,AF/IN,1662,BF/IN,1674
100121268,10006445,10012156,AF/IN,1609,BF/IN,1647
100121284,10006445,10012463,AF/IN,1609,BF/IN,1668
100121286,10006445,10012497,AF/IN,1630,BF/IN,1658
100121307,10006445,10013061,AF/IN,1609,BF/IN,1654
100121311,10006445,10013291,AF/IN,1621,BF/IN,1652
100121312,10006445,10013300,AF/IN,1619,BF/IN,1674
100121333,10006446,10008787,AF/IN,1661,BF/IN,1678
100121338,10006446,10009310,AF/IN,1661,BF/IN,1723
100121351,10006446,10011666,AF/IN,1665,BF/IN,1714
100121360,10006446,10012305,AF/IN,1661,BF/IN,1703
100121372,10006446,10013186,AF/IN,1661,BF/IN,1699
100121374,10006446,10013308,AF/IN,1661,BF/IN,1702
100121377,10006447,10006763,AF/IN,1638,BF/IN,1691
100121390,10006447,10009435,AF/IN,1638,BF/IN,1699
100121399,10006447,10010584,AF/IN,1638,BF/IN,1700
100121416,10006447,10011782,AF/IN,1638,BF/IN,1680
100121428,10006447,10013143,AF/IN,1638,BF/IN,1690
100121435,10006448,10007374,AF/IN,1675,BF/IN,1709
100121442,10006448,10010793,AF/IN,1672,BF/IN,1685
100121454,10006449,10008398,AF/IN,1642,BF/IN,1709
100121463,10006449,10010793,AF/IN,1649,BF/IN,1685
100121476,10006449,10011777,AF/IN,1648,BF/IN,1711
100121482,10006449,10013101,AF/IN,1642,BF/IN,1678
100121490,10006450,10010872,AF/IN,1584,BF/IN,1631
100121502,10006452,10007079,AF/IN,1636,BF/IN,1649
100121507,10006452,10008515,AF/IN,1636,BF/IN,1683
100121516,10006452,10011671,AF/IN,1636,BF/IN,1685
100121528,10006453,10012654,AF/IN,1612,BF/IN,1651
100121544,10006457,10008766,AF/IN,1484,BF/IN,1542
100121546,10006458,10006462,AF/IN,1683,BF/IN,1752
100121567,10006459,10006615,AF/IN,1675,BF/IN,1727
100121571,10006459,10006708,AF/IN,1681,BF/IN,1719
100121572,10006459,10006750,AF/IN,1684,BF/IN,1727
100121592,10006459,10007213,AF/IN,1681,BF/IN,1727
100121593,10006459,10007214,AF/IN,1683,BF/IN,1723
100121606,10006459,10007426,AF/IN,1660,BF/IN,1713
100121611,10006459,10007547,AF/IN,1681,BF/IN,1727
100121632,10006459,10007990,AF/IN,1660,BF/IN,1713
100121633,10006459,10008052,AF/IN,1670,BF/IN,1727
100121637,10006459,10008163,AF/IN,1695,BF/IN,1727
100121658,10006459,10008521,AF/IN,1660,BF/IN,1727
100121659,10006459,10008523,AF/IN,1699,BF/IN,1720
100121676,10006459,10009033,AF/IN,1660,BF/IN,1724
100121688,10006459,10009254,AF/IN,1660,BF/IN,1721
100121697,10006459,10009500,AF/IN,1660,BF/IN,1712
100121702,10006459,10009606,AF/IN,1672,BF/IN,1727
100121709,10006459,10009779,AF/IN,1668,BF/IN,1727
100121722,10006459,10010083,AF/IN,1684,BF/IN,1727
100121723,10006459,10010143,AF/IN,1690,BF/IN,1727
100121741,10006459,10010514,AF/IN,1690,BF/IN,1727
100121750,10006459,10010718,AF/IN,1660,BF/IN,1712
100121763,10006459,10010974,AF/IN,1660,BF/IN,1726
100121767,10006459,10011046,AF/IN,1673,BF/IN,1727
100121772,10006459,10011106,AF/IN,1675,BF/IN,1727
100121776,10006459,10011219,AF/IN,1660,BF/IN,1723
100121804,10006459,10011744,AF/IN,1682,BF/IN,1727
100121806,10006459,10011763,AF/IN,1660,BF/IN,1727
100121825,10006459,10011977,AF/IN,1660,BF/IN,1719
100121826,10006459,10011995,AF/IN,1662,BF/IN,1727
100121833,10006459,10012167,AF/IN,1660,BF/IN,1707
100121839,10006459,10012322,AF/IN,1660,BF/IN,1717
100121851,10006459,10012482,AF/IN,1676,BF/IN,1727
100121866,10006459,10012761,AF/IN,1660,BF/IN,1711
100121871,10006459,10012844,AF/IN,1675,BF/IN,1725
100121892,10006461,10007181,AF/IN,1680,BF/IN,1723
100121894,10006461,10008812,AF/IN,1680,BF/IN,1725
100121897,10006462,10006475,AF/IN,1696,BF/IN,1760
100121918,10006462,10007162,AF/IN,1683,BF/IN,1751
100121920,10006462,10007188,AF/IN,1683,BF/IN,1729
100121936,10006462,10007701,AF/IN,1697,BF/IN,1760
100121942,10006462,10007893,AF/IN,1683,BF/IN,1760
100121956,10006462,10008368,AF/IN,1695,BF/IN,1760
100121957,10006462,10008372,AF/IN,1697,BF/IN,1760
100121962,10006462,10008429,AF/IN,1683,BF/IN,1724
100121982,10006462,10009145,AF/IN,1683,BF/IN,1717
100121983,10006462,10009152,AF/IN,1691,BF/IN,1760
100122001,10006462,10009863,AF/IN,1683,BF/IN,1747
100122010,10006462,10010151,AF/IN,1683,BF/IN,1733
100122020,10006462,10010600,AF/IN,1683,BF/IN,1691
100122027,10006462,10010730,AF/IN,1683,BF/IN,1743
100122036,10006462,10010965,AF/IN,1694,BF/IN,1751
100122048,10006462,10011161,AF/IN,1699,BF/IN,1760
100122059,10006462,10011666,AF/IN,1683,BF/IN,1714
100122066,10006462,10011788,AF/IN,1683,BF/IN,1730
100122072,10006462,10011875,AF/IN,1696,BF/IN,1760
100122087,10006462,10012478,AF/IN,1683,BF/IN,1757
100122092,10006462,10012603,AF/IN,1683,BF/IN,1750
100122099,10006462,10012902,AF/IN,1694,BF/IN,1760
100122113,10006462,10013245,AF/IN,1690,BF/IN,1760
100122126,10006464,10013308,AF/IN,1650,BF/IN,1702
100122131,10006466,10008048,AF/IN,1621,BF/IN,1678
100122152,10006471,10009947,AF/IN,1623,BF/IN,1658
100122154,10006471,10010597,AF/IN,1661,BF/IN,1701
100122157,10006471,10011670,AF/IN,1623,BF/IN,1649
100122175,10006472,10008713,AF/IN,1618,BF/IN,1660
100122178,10006472,10010919,AF/IN,1633,BF/IN,1685
100122189,10006473,10007268,AF/IN,1664,BF/IN,1691
100122196,10006473,10011671,AF/IN,1664,BF/IN,1685
100122216,10006477,10008089,AF/IN,1571,BF/IN,1628
100122217,10006477,10008184,AF/IN,1571,BF/IN,1640
100122222,10006477,10010260,AF/IN,1607,BF/IN,1642
100122242,10006478,10010672,AF/IN,1651,BF/IN,1710
100122243,10006478,10011683,AF/IN,1651,BF/IN,1701
100122261,10006482,10009069,AF/IN,1649,BF/IN,1679
100122270,10006483,10006618,AF/IN,1611,BF/IN,1651
100122282,10006483,10007524,AF/IN,1611,BF/IN,1651
100122287,10006483,10008014,AF/IN,1611,BF/IN,1641
100122291,10006483,10008126,AF/IN,1611,BF/IN,1650
100122301,10006483,10009120,AF/IN,1611,BF/IN,1651
100122305,10006483,10009313,AF/IN,1611,BF/IN,1651
100122326,10006483,10010966,AF/IN,1611,BF/IN,1651
100122332,10006483,10011670,AF/IN,1611,BF/IN,1649
100122348,10006483,10012876,AF/IN,1622,BF/IN,1651
100122352,10006483,10013108,AF/IN,1611,BF/IN,1651
100122359,10006484,10007100,AF/IN,1619,BF/IN,1684
100122373,10006484,10012817,AF/IN,1615,BF/IN,1675
100122386,10006486,10009341,AF/IN,1653,BF/IN,1701
100122391,10006486,10011584,AF/IN,1635,BF/IN,1699
100122408,10006488,10011080,AF/IN,1641,BF/IN,1693
100122412,10006490,10011671,AF/IN,1675,BF/IN,1685
100122417,10006491,10008729,AF/IN,1581,BF/IN,1640
100122421,10006491,10012492,AF/IN,1581,BF/IN,1590
100122438,10006493,10011780,AF/IN,1525,BF/IN,1590
100122447,10006494,10007569,AF/IN,1634,BF/IN,1675
100122456,10006494,10011671,AF/IN,1630,BF/IN,1675
100122474,10006495,10011584,AF/IN,1651,BF/IN,1699
100122477,10006495,10013308,AF/IN,1651,BF/IN,1702
100122482,10006496,10012831,AF/IN,1464,BF/IN,1532
100122502,10006499,10007193,AF/IN,1602,BF/IN,1645
100122503,10006499,10007966,AF/IN,1609,BF/IN,1662
100122521,10006501,10011180,AF/IN,1677,BF/IN,1719
100122525,10006502,10008942,AF/IN,1580,BF/IN,1634
100122538,10006506,10011681,AF/IN,1566,BF/IN,1598
100122542,10006508,10011253,AF/IN,1621,BF/IN,1643
100122547,10006508,10012918,AF/IN,1626,BF/IN,1643
100122558,10006509,10011200,AF/IN,1585,BF/IN,1628
100122559,10006509,10011365,AF/IN,1600,BF/IN,1662
100122560,10006509,10011373,AF/IN,1585,BF/IN,1614
100122561,10006509,10011479,AF/IN,1585,BF/IN,1638
100122562,10006509,10011780,AF/IN,1585,BF/IN,1590
100122563,10006509,10012063,AF/IN,1585,BF/IN,1635
100122564,10006509,10012529,AF/IN,1585,BF/IN,1643
100122612,10006512,10012579,AF/IN,1686,BF/IN,1740
100122619,10006516,10013084,AF/IN,1632,BF/IN,1690
100122633,10006517,10011681,AF/IN,1570,BF/IN,1625
100122641,10006518,10008146,AF/IN,1589,BF/IN,1640
100122651,10006518,10009579,AF/IN,1595,BF/IN,1640
100122655,10006518,10011670,AF/IN,1600,BF/IN,1640
100122672,10006519,10009877,AF/IN,1686,BF/IN,1714
100122677,10006520,10006539,AF/IN,1572,BF/IN,1624
100122681,10006520,10006717,AF/IN,1581,BF/IN,1624
100122698,10006521,10006616,AF/IN,1608,BF/IN,1652
100122709,10006521,10010872,AF/IN,1608,BF/IN,1652
100122717,10006522,10010937,AF/IN,1597,BF/IN,1616
100122736,10006527,10009159,AF/IN,1623,BF/IN,1659
100122737,10006527,10009206,AF/IN,1623,BF/IN,1683
100122742,10006527,10012372,AF/IN,1623,BF/IN,1656
100122757,10006529,10009575,AF/IN,1579,BF/IN,1623
100122763,10006529,10010937,AF/IN,1568,BF/IN,1616
100122769,10006531,10007795,AF/IN,1585,BF/IN,1610
100122782,10006532,10011671,AF/IN,1644,BF/IN,1685
100122798,10006534,10012930,AF/IN,1664,BF/IN,1735
100122802,10006535,10012492,AF/IN,1550,BF/IN,1590
100122807,10006535,10012978,AF/IN,1562,BF/IN,1601
100122825,10006537,10010798,AF/IN,1632,BF/IN,1680
100122828,10006537,10011087,AF/IN,1623,BF/IN,1680
100122846,10006538,10010937,AF/IN,1591,BF/IN,1616
100122852,10006538,10011670,AF/IN,1600,BF/IN,1638
100122867,10006539,10010735,AF/IN,1579,BF/IN,1629
100122872,10006539,10012226,AF/IN,1581,BF/IN,1629
100122873,10006539,10012714,AF/IN,1572,BF/IN,1602
100122887,10006540,10012750,AF/IN,1592,BF/IN,1635
100122893,10006541,10012174,AF/IN,1628,BF/IN,1644
100122911,10006544,10006788,AF/IN,1681,BF/IN,1700
100122915,10006544,10008040,AF/IN,1659,BF/IN,1700
100122932,10006549,10008519,AF/IN,1645,BF/IN,1684
100122937,10006549,10008837,AF/IN,1645,BF/IN,1672
100122941,10006549,10010599,AF/IN,1674,BF/IN,1707
100122958,10006549,10012131,AF/IN,1645,BF/IN,1676
100122967,10006549,10013101,AF/IN,1645,BF/IN,1678
100122976,10006551,10011671,AF/IN,1633,BF/IN,1657
100122991,10006557,10011516,AF/IN,1611,BF/IN,1662
100122997,10006558,10013013,AF/IN,1621,BF/IN,1686
100123002,10006559,10011865,AF/IN,1693,BF/IN,1744
100123003,10006559,10012409,AF/IN,1693,BF/IN,1770
100123023,10006564,10009828,AF/IN,1688,BF/IN,1693
100123031,10006565,10006896,AF/IN,1678,BF/IN,1701
100123041,10006565,10008527,AF/IN,1678,BF/IN,1702
100123058,10006565,10010563,AF/IN,1678,BF/IN,1700
100123062,10006565,10010793,AF/IN,1678,BF/IN,1685
100123067,10006565,10011284,AF/IN,1678,BF/IN,1684
100123072,10006565,10011755,AF/IN,1678,BF/IN,1708
100123084,10006565,10013002,AF/IN,1678,BF/IN,1700
100123099,10006567,10008057,AF/IN,1614,BF/IN,1647
100123111,10006568,10007902,AF/IN,1604,BF/IN,1618
100123118,10006568,10010355,AF/IN,1575,BF/IN,1618
100123127,10006569,10006570,AF/IN,1624,BF/IN,1653
100123132,10006570,10006572,AF/IN,1611,BF/IN,1652
100123147,10006571,10006708,AF/IN,1681,BF/IN,1719
100123153,10006571,10011294,AF/IN,1662,BF/IN,1716
100123171,10006573,10011848,AF/IN,1646,BF/IN,1698
100123173,10006573,10012920,AF/IN,1646,BF/IN,1698
100123192,10006575,10013084,AF/IN,1632,BF/IN,1678
100123197,10006576,10009563,AF/IN,1583,BF/IN,1641
100123201,10006576,10011082,AF/IN,1583,BF/IN,1635
100123214,10006579,10006922,AF/IN,1589,BF/IN,1652
100123223,10006580,10011683,AF/IN,1656,BF/IN,1701
100123236,10006581,10008942,AF/IN,1582,BF/IN,1634
100123237,10006581,10009120,AF/IN,1590,BF/IN,1659
100123257,10006583,10007062,AF/IN,1591,BF/IN,1654
100123262,10006583,10007542,AF/IN,1622,BF/IN,1677
100123263,10006583,10007596,AF/IN,1619,BF/IN,1678
100123283,10006584,10007011,AF/IN,1625,BF/IN,1679
100123291,10006584,10008002,AF/IN,1625,BF/IN,1685
100123301,10006584,10010538,AF/IN,1660,BF/IN,1685
100123318,10006584,10012933,AF/IN,1633,BF/IN,1685
100123322,10006584,10013084,AF/IN,1632,BF/IN,1685
100123327,10006585,10010937,AF/IN,1564,BF/IN,1610
100123338,10006586,10011683,AF/IN,1648,BF/IN,1701
100123348,10006587,10009762,AF/IN,1640,BF/IN,1686
100123353,10006587,10011074,AF/IN,1640,BF/IN,1685
100123366,10006589,10008048,AF/IN,1621,BF/IN,1678
100123381,10006590,10006656,AF/IN,1700,BF/IN,1773
100123387,10006591,10007653,AF/IN,1634,BF/IN,1648
100123392,10006593,10008236,AF/IN,1638,BF/IN,1706
100123407,10006594,10007155,AF/IN,1691,BF/IN,1762
100123413,10006594,10010295,AF/IN,1691,BF/IN,1734
100123431,10006596,10007242,AF/IN,1687,BF/IN,1720
100123435,10006596,10010441,AF/IN,1687,BF/IN,1709
100120002,10006346,10008566,AF/IN,1542,BF/IN,1600
100120003,10006346,10009538,AF/IN,1562,BF/IN,1593
100120006,10006346,10013219,AF/IN,1535,BF/IN,1577
100120008,10006347,10006616,AF/IN,1601,BF/IN,1663
100120012,10006347,10009949,AF/IN,1648,BF/IN,1663
100120013,10006347,10011671,AF/IN,1630,BF/IN,1663
100120015,10006347,10013107,AF/IN,1638,BF/IN,1663
100120016,10006348,10009351,AF/IN,1512,BF/IN,1548
100120019,10006348,10012116,AF/IN,1537,BF/IN,1553
100120020,10006348,10012119,AF/IN,1491,BF/IN,1547
100120021,10006349,10006452,AF/IN,1636,BF/IN,1668
100120023,10006349,10009710,AF/IN,1595,BF/IN,1668
100120024,10006349,10011671,AF/IN,1630,BF/IN,1668
100120026,10006349,10012499,AF/IN,1600,BF/IN,1661
100120027,10006349,10012625,AF/IN,1611,BF/IN,1668
100120029,10006350,10006657,AF/IN,1700,BF/IN,1735
100120032,10006350,10010583,AF/IN,1700,BF/IN,1735
100120034,10006350,10011891,AF/IN,1700,BF/IN,1735
100120035,10006351,10006418,AF/IN,1624,BF/IN,1643
